,Alias,AppAccountFlag,AttrStatus,ChatRoomId,City,ContactFlag,DisplayName,EncryChatRoomId,HeadImgUrl,HideInputBarFlag,IsOwner,KeyWord,MemberCount,MemberList,NickName,OwnerUin,PYInitial,PYQuanPin,Province,RemarkName,RemarkPYInitial,RemarkPYQuanPin,Sex,Signature,SnsFlag,StarFriend,Statues,Uin,UniFriend,UserName,VerifyFlag
57,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=681178196&username=@@bb3126ab83c0159a6cf591ac09c16ff1c303534c2c4f9a2c68e49d8d58dfb954&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],Prime友邻,0,PRIMEYL,Primeyoulin,,,,,0,,0,0,0,0,0,@@bb3126ab83c0159a6cf591ac09c16ff1c303534c2c4f9a2c68e49d8d58dfb954,0
58,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=680878034&username=@@4560b45074c56e9d73d51846d7d8d4a7f17513beda93b4d1d288cdeda63eb7cc&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],江南模型基础班,0,JNMXJCB,jiangnamoxingjichuban,,,,,0,,0,0,0,0,0,@@4560b45074c56e9d73d51846d7d8d4a7f17513beda93b4d1d288cdeda63eb7cc,0
59,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=663303211&username=@@0a8bd7ce677c8872652981aa08dbba36036cff20fec7ce447cca229cc1afdb1c&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],111班第四组假日小队,0,111BDSZJRXD,111bandisizujiarixiaodui,,,,,0,,0,0,0,0,0,@@0a8bd7ce677c8872652981aa08dbba36036cff20fec7ce447cca229cc1afdb1c,0
60,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=663241483&username=@@b0227821e52ed02142e996f6ec9af7a4504f571245cc62ff1a85b5548cfdb91a&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],东方郡?江南实验2017新生群,0,DFJ?JNSY2017XSQ,dongfangjun?jiangnashiyan2017xinshengqun,,,,,0,,0,0,0,0,0,@@b0227821e52ed02142e996f6ec9af7a4504f571245cc62ff1a85b5548cfdb91a,0
61,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693351639&username=@@71bb8a080d63c63e23c5f275368ca7da349a1250a10a621cc0521e3a2120ad27&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],葫芦娃,0,HLW,huluwa,,,,,0,,0,0,1,0,0,@@71bb8a080d63c63e23c5f275368ca7da349a1250a10a621cc0521e3a2120ad27,0
62,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=647206224&username=@@b55b7eb5b9b4db24d7957d608e47e6730202b533810cc16e953229f4c993d877&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],创业市场研究课程群,0,CYSCYJKCQ,chuangyeshichangyanjiukechengqun,,,,,0,,0,0,0,0,0,@@b55b7eb5b9b4db24d7957d608e47e6730202b533810cc16e953229f4c993d877,0
63,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=663243914&username=@@35c840b770e48f065acf8749584847e5ac5b4c6e8ff0782ceea4db930bbf864d&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],证券监管与法规,0,ZQJGYFG,zhengquanjianguanyufagui,,,,,0,,0,0,0,0,0,@@35c840b770e48f065acf8749584847e5ac5b4c6e8ff0782ceea4db930bbf864d,0
64,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693369725&username=@@5b477dbb376f19c25b6cdcb66a70fc3faecabd1d35daedac5d0511d5fb3332df&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],年会LT节目组,0,NHLTJMZ,nianhuiLTjiemuzu,,,,,0,,0,0,1,0,0,@@5b477dbb376f19c25b6cdcb66a70fc3faecabd1d35daedac5d0511d5fb3332df,0
65,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=663168160&username=@@4495cd9309ea9f01ea8dc9f9c6ff0fbfc13f2dbade3dd43f7d42277acb0b9cfb&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],初三四班,0,CSSB,chusansiban,,,,,0,,0,0,0,0,0,@@4495cd9309ea9f01ea8dc9f9c6ff0fbfc13f2dbade3dd43f7d42277acb0b9cfb,0
66,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693383706&username=@@a5d5aa339c5d40f5b05fce03e95091479d16eec5791cd9f35653870ae766959d&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,1,,0,[],nokia股神群,0,NOKIAGSQ,nokiagushenqun,,,,,0,,0,0,1,0,0,@@a5d5aa339c5d40f5b05fce03e95091479d16eec5791cd9f35653870ae766959d,0
67,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=680957029&username=@@6fea7cdc47a9cc423b3dd1a0b2aefa56a461c895c34476f2c792bfb1de823e9c&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,1,,0,[],machine learning HZTC project,0,MACHINELEARNINGHZTCPROJECT,machinelearningHZTCproject,,,,,0,,0,0,1,0,0,@@6fea7cdc47a9cc423b3dd1a0b2aefa56a461c895c34476f2c792bfb1de823e9c,0
68,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693428260&username=@@c22abeb7bbe787b55e5ed1f39835086b50b327a7aac3279e08445b0f41a4ee90&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],stock market investment,0,STOCKMARKETINVESTMENT,stockmarketinvestment,,,,,0,,0,0,0,0,0,@@c22abeb7bbe787b55e5ed1f39835086b50b327a7aac3279e08445b0f41a4ee90,0
69,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693409605&username=@@6d72c20cbef051b56889366d747fd8255e587558b8d5bebeef0c7060ce15b362&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],捡漏的股民…交流学习,0,JLDGMJLXX,jianloudeguminjiaoliuxuexi,,,,,0,,0,0,0,0,0,@@6d72c20cbef051b56889366d747fd8255e587558b8d5bebeef0c7060ce15b362,0
70,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=681170057&username=@@961dbd71d736c3aa00f11ee64b7e7e656c82ed1820060085b34a2516a81d197c&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,1,,0,[],和诚能源水表项目,0,HCNYSBXM,hechengnengyuanshuibiaoxiangmu,,,,,0,,0,0,1,0,0,@@961dbd71d736c3aa00f11ee64b7e7e656c82ed1820060085b34a2516a81d197c,0
71,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693452399&username=@@f27066ce1de20d1786bfaa0822f3714971816493fa2e7d1580750bcf3568edb0&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],丝绸小群7.6-7.13,0,SCXQ76713,sichouxiaoqun76713,,,,,0,,0,0,1,0,0,@@f27066ce1de20d1786bfaa0822f3714971816493fa2e7d1580750bcf3568edb0,0
72,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=680970330&username=@@5f46127272a766ed21ac34e4fac14230e7f0a2815601ced3a1948ff34f400ae3&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],蓝星区块链合格投资人预备-浙大,0,LXOKLHGTZRYBZD,lanxingoukuailianhegetouzirenyubeizheda,,,,,0,,0,0,0,0,0,@@5f46127272a766ed21ac34e4fac14230e7f0a2815601ced3a1948ff34f400ae3,0
73,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=647397587&username=@@9a0871db4d22d0d9fbf1ecb8280b20b09a5fbf20784f5f2d422ff2dc792f396a&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,1,,0,[],诺基亚参访活动,0,NJYCFHD,nuojiyacanfanghuodong,,,,,0,,0,0,0,0,0,@@9a0871db4d22d0d9fbf1ecb8280b20b09a5fbf20784f5f2d422ff2dc792f396a,0
74,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693475038&username=@@7a2b252f41fd4bdcbf8d15d11c0a22809946abbeefad69985ef17f11e16a0ec6&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],诺基亚好邻居,0,NJYHLJ,nuojiyahaolinju,,,,,0,,0,0,0,0,0,@@7a2b252f41fd4bdcbf8d15d11c0a22809946abbeefad69985ef17f11e16a0ec6,0
75,,0,0,0,,2051,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=663288148&username=@@7c9850a00d0115647f848295510e598b5243cbdc4ea065d493f1faf89bb2a42b&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,1,,0,[],量化技术讨论,0,LHJSTL,lianghuajishutaolun,,,,,0,,0,0,0,0,0,@@7c9850a00d0115647f848295510e598b5243cbdc4ea065d493f1faf89bb2a42b,0
76,,0,0,0,,2051,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693480866&username=@@0d00c89fa97cf859a025752dc8df18a2d7d97ba5b7fdd6d6e6bd1aeec7e522cc&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,1,,0,[],量化策略讨论,0,LHCLTL,lianghuacelvetaolun,,,,,0,,0,0,1,0,0,@@0d00c89fa97cf859a025752dc8df18a2d7d97ba5b7fdd6d6e6bd1aeec7e522cc,0
77,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=679110109&username=@@6b3388f77a7eb9b2be30d0b69d61e12e7343866090ab0a2ee2ceb93b7578d110&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],创意贴画（112教室）,0,CYTH112JS,chuangyitiehua112jiaoshi,,,,,0,,0,0,0,0,0,@@6b3388f77a7eb9b2be30d0b69d61e12e7343866090ab0a2ee2ceb93b7578d110,0
78,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693488419&username=@@f3408ef029a1a361c00f5aa428651cc16531742bf0cd1e85fd92bbacdce28784&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],学军小学91届,0,XJXX91J,xuejunxiaoxue91jie,,,,,0,,0,0,0,0,0,@@f3408ef029a1a361c00f5aa428651cc16531742bf0cd1e85fd92bbacdce28784,0
79,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=637120485&username=@@064c24030dff4200f8e9eef148fd28661dec3533e9d145d607e1eb83e8989bd1&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],浙大2015MBA创业交流,0,ZD2015MBACYJL,zheda2015MBAchuangyejiaoliu,,,,,0,,0,0,0,0,0,@@064c24030dff4200f8e9eef148fd28661dec3533e9d145d607e1eb83e8989bd1,0
80,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693510980&username=@@3bec3e9945e191652d8df80585f34024fdce16b3eff47717636449bc84294879&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],哈瑞芳总量化群,0,HRFZLHQ,haruifangzonglianghuaqun,,,,,0,,0,0,0,0,0,@@3bec3e9945e191652d8df80585f34024fdce16b3eff47717636449bc84294879,0
81,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=624780759&username=@@5f3bca72b6020381f138e626948b08875e0a54daa1dc48603fbf4f155d8c53ff&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,1,,0,[],Nokia聊天群,0,NOKIALTQ,Nokialiaotianqun,,,,,0,,0,0,0,0,0,@@5f3bca72b6020381f138e626948b08875e0a54daa1dc48603fbf4f155d8c53ff,0
82,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693456817&username=@@97ed28f9809b3a8ebdab1c365d2066d7fd919494941440c59240f4655d5be7c5&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],CRAN CF Hangzhou LT,0,CRANCFHANGZHOULT,CRANCFHangzhouLT,,,,,0,,0,0,0,0,0,@@97ed28f9809b3a8ebdab1c365d2066d7fd919494941440c59240f4655d5be7c5,0
83,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=681146351&username=@@7248037cb8544c74d2f8d9deaec787c4d89c1c7e3690f94f3a4d90adaca145a5&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],浙大创业校友群（永谦）,0,ZDCYXYQYQ,zhedachuangyexiaoyouqunyongqian,,,,,0,,0,0,0,0,0,@@7248037cb8544c74d2f8d9deaec787c4d89c1c7e3690f94f3a4d90adaca145a5,0
84,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=663235030&username=@@05111ce1f06ce4e923ecb5a44c011ca2821543e81577f2412b8220b948f4d9b6&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],一年级沙画课,0,YNJSHK,yinianjishahuake,,,,,0,,0,0,0,0,0,@@05111ce1f06ce4e923ecb5a44c011ca2821543e81577f2412b8220b948f4d9b6,0
85,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=680946647&username=@@14cdca272c9ef539506dc8becc0361c8251399f494a16dac9538cd009dfece68&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],机器学习专场1-Nokia,0,JQXXZC1NOKIA,jiqixuexizhuanchang1Nokia,,,,,0,,0,0,1,0,0,@@14cdca272c9ef539506dc8becc0361c8251399f494a16dac9538cd009dfece68,0
86,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693562310&username=@@f956c70140c3f4130231615d4e0f07950811ce6628fa488a8c533d207d46d7e6&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],CRAN RCP HV LT,0,CRANRCPHVLT,CRANRCPHVLT,,,,,0,,0,0,0,0,0,@@f956c70140c3f4130231615d4e0f07950811ce6628fa488a8c533d207d46d7e6,0
87,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=680951447&username=@@50190be661dbc03e8e7224dce1423e4247abfead7ee80b26fe922c250cea07b8&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],4.29pnp浙大站投资人群,0,429PNPZDZTZRQ,429pnpzhedazhantouzirenqun,,,,,0,,0,0,0,0,0,@@50190be661dbc03e8e7224dce1423e4247abfead7ee80b26fe922c250cea07b8,0
88,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693575299&username=@@67da13a9716e37152bbcb9cdd765747e92f925eb4d1272e549df0bf39c4a1921&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,1,,0,[],atf squad group16,0,ATFSQUADGROUP16,atfsquadgroup16,,,,,0,,0,0,1,0,0,@@67da13a9716e37152bbcb9cdd765747e92f925eb4d1272e549df0bf39c4a1921,0
89,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693578444&username=@@d4252f5a8b55f402d0e60ced65a9028a7558be0b26487f7d4dd00c9a5bb1bb33&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],BAIC公链开发2群,0,BAICGLKF2Q,BAICgongliankaifa2qun,,,,,0,,0,0,0,0,0,@@d4252f5a8b55f402d0e60ced65a9028a7558be0b26487f7d4dd00c9a5bb1bb33,0
90,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=663319313&username=@@1a7e2a3e225c7c6f97e127a5b71c7b60a43cd96f13c438b01f2fa6afe91443a3&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],东方郡大2班（2017）,0,DFJD2B2017,dongfangjunda2ban2017,,,,,0,,0,0,0,0,0,@@1a7e2a3e225c7c6f97e127a5b71c7b60a43cd96f13c438b01f2fa6afe91443a3,0
91,,0,0,0,,2051,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=663357381&username=@@17f32c6f405d71690073ad8d133b80601b1d355ac7718b34c9ee38ab37e895bb&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],饭团2018,0,FT2018,fantuan2018,,,,,0,,0,0,1,0,0,@@17f32c6f405d71690073ad8d133b80601b1d355ac7718b34c9ee38ab37e895bb,0
92,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693602943&username=@@319157ed8bf5cf99a1c85aa320ab7f0b683a6a37b5ea3425b18c9823c54734ec&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,1,,0,[],mba2015路边社,0,MBA2015LBS,mba2015lubianshe,,,,,0,,0,0,0,0,0,@@319157ed8bf5cf99a1c85aa320ab7f0b683a6a37b5ea3425b18c9823c54734ec,0
93,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693609813&username=@@0cbf269e72c191d4d96c9a90d7c239d2499445984cc108ea471d7711ecc13b4b&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],网易卡搭·趣味乐高搭建课 11班,0,WYKDQWYGDJK11B,wangyikadaquweiyuegaodajianke11ban,,,,,0,,0,0,0,0,0,@@0cbf269e72c191d4d96c9a90d7c239d2499445984cc108ea471d7711ecc13b4b,0
94,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693611647&username=@@df43442805b5f57d3adda5485874701b695a07f3d56c322e68ceeed03803028a&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],10.29 管院龙舟赛校友队,0,1029GYLZSXYD,1029guanyuanlongzhousaixiaoyoudui,,,,,0,,0,0,0,0,0,@@df43442805b5f57d3adda5485874701b695a07f3d56c322e68ceeed03803028a,0
95,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693616823&username=@@af79a0568ea606baa683fc139aac9eeed47bc5d2440c142341b6c5c76d9390d9&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],【2019春季5月杭州站】机器人等级备,0,2019CJ5YHZZJQRDJB,2019chunji5yuehangzhouzhanjiqirendengjibei,,,,,0,,0,0,0,0,0,@@af79a0568ea606baa683fc139aac9eeed47bc5d2440c142341b6c5c76d9390d9,0
96,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693625691&username=@@4e90e3808f6d6c2746c57df500a95504f1a3e0c1c8fa903e9280bb68cd7f8f35&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],杭州GDG大本营,0,HZGDGDBY,hangzhouGDGdabenying,,,,,0,,0,0,0,0,0,@@4e90e3808f6d6c2746c57df500a95504f1a3e0c1c8fa903e9280bb68cd7f8f35,0
97,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693628231&username=@@04816fcda184baa78a03125f84af9652cb533ef3e61f4c0a6cb145b8f521821b&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],浙大MBA－资本市场俱乐部,0,ZDMBAZBSCJYB,zhedaMBAzibenshichangjuyuebu,,,,,0,,0,0,0,0,0,@@04816fcda184baa78a03125f84af9652cb533ef3e61f4c0a6cb145b8f521821b,0
98,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693628232&username=@@73abc99494b06a655af5c9a5fa2317dc05e4834a6b5a7f11d2d1314a68d707c5&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],2017夏财务分析与价值管理,0,2017XCWFXYJZGL,2017xiacaiwufenxiyujiazhiguanli,,,,,0,,0,0,0,0,0,@@73abc99494b06a655af5c9a5fa2317dc05e4834a6b5a7f11d2d1314a68d707c5,0
99,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693629469&username=@@3e1d0f15b43b68bec5fa03a1fd7fa9e356ce244ec9945e58c33807855daf2ded&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],【自然之友科技博纳财务群】,0,ZRZYKJBNCWQ,ziranzhiyoukejibonacaiwuqun,,,,,0,,0,0,1,0,0,@@3e1d0f15b43b68bec5fa03a1fd7fa9e356ce244ec9945e58c33807855daf2ded,0
100,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693629623&username=@@667344ec1e149880afc645bfef28dd4c3c45b07a241f6554bc15ad6a76398f8e&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],511上交所参访,0,511SJSCF,511shangjiaosuocanfang,,,,,0,,0,0,0,0,0,@@667344ec1e149880afc645bfef28dd4c3c45b07a241f6554bc15ad6a76398f8e,0
101,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=663162043&username=@@76de77451b780e22315a89665f5b86b334ba782d5804fb28f46b9d53ea08dafc&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],江南实验2017新生群,0,JNSY2017XSQ,jiangnashiyan2017xinshengqun,,,,,0,,0,0,0,0,0,@@76de77451b780e22315a89665f5b86b334ba782d5804fb28f46b9d53ea08dafc,0
102,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693643024&username=@@1356ae100d5de0e91d1214e397285c77a70656651607f34a0774338c8688c029&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],新三板智库杯-浙大MBA,0,XSBZKBZDMBA,xinsanbanzhikubeizhedaMBA,,,,,0,,0,0,0,0,0,@@1356ae100d5de0e91d1214e397285c77a70656651607f34a0774338c8688c029,0
103,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693644360&username=@@07fbfa733f51841a036837ba0b7daa5e0836cb4573b42114072a81b5bbab7747&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],为商通说讨论群,0,WSTSTLQ,weishangtongshuotaolunqun,,,,,0,,0,0,0,0,0,@@07fbfa733f51841a036837ba0b7daa5e0836cb4573b42114072a81b5bbab7747,0
104,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693643023&username=@@e408d156cc1399fd5d821eab6f06f2cc795e79229f28fba29914eb819863e48e&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],浙大15级MBA同学群,0,ZD15JMBATXQ,zheda15jiMBAtongxuequn,,,,,0,,0,0,0,0,0,@@e408d156cc1399fd5d821eab6f06f2cc795e79229f28fba29914eb819863e48e,0
105,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=647391049&username=@@ad5625b882542159e2fcab7cc71f9ff23ab3fba72e2a260ad377146c89e6bd3c&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],浙大滨江团,0,ZDBJT,zhedabinjiangtuan,,,,,0,,0,0,0,0,0,@@ad5625b882542159e2fcab7cc71f9ff23ab3fba72e2a260ad377146c89e6bd3c,0
106,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693661480&username=@@4655cc38e8940dc3d04c41d66bb896f2e937ed85938ad7fe56ba8337bf87c52e&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],玩物星球周六13：10BE2班级群1815,0,WWXQZL1310BE2BJQ1815,wanwuxingqiuzhouliu1310BE2banjiqun1815,,,,,0,,0,0,0,0,0,@@4655cc38e8940dc3d04c41d66bb896f2e937ed85938ad7fe56ba8337bf87c52e,0
107,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693662942&username=@@2e187961cc88a3e7d4f099f2ce31337e562a8a6adf6b93ca35644cc113c203fa&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],老友会,0,LYH,laoyouhui,,,,,0,,0,0,0,0,0,@@2e187961cc88a3e7d4f099f2ce31337e562a8a6adf6b93ca35644cc113c203fa,0
108,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693662944&username=@@20e2e6fd612ec467bfc4266f1cd07ba902a79ba11781dd7a9502794e6d7ff591&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],1112西溪天堂,0,1112XXTT,1112xixitiantang,,,,,0,,0,0,0,0,0,@@20e2e6fd612ec467bfc4266f1cd07ba902a79ba11781dd7a9502794e6d7ff591,0
109,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693635919&username=@@be4c6441f08ee21f28af4d19ae7c4ca9c2c4ae5da47e10033b8344f2c96b747b&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,1,,0,[],2019技术嘉年华讲师群-机器学习,0,2019JSJNHJSQJQXX,2019jishujianianhuajiangshiqunjiqixuexi,,,,,0,,0,0,1,0,0,@@be4c6441f08ee21f28af4d19ae7c4ca9c2c4ae5da47e10033b8344f2c96b747b,0
110,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693641069&username=@@141e5cdbfbab67f1ccf00319e3b1750db51cc30ff584baad483732782f0c883e&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],东方郡业主议事5群,0,DFJYZYS5Q,dongfangjunyezhuyishi5qun,,,,,0,,0,0,0,0,0,@@141e5cdbfbab67f1ccf00319e3b1750db51cc30ff584baad483732782f0c883e,0
111,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=663093436&username=@@0889ac7d0dcd3ed936c4b66f278ba0dc5c2205c4c1c6347f621cab7557da0777&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],钱江湾大二班,0,QJWDEB,qianjiangwandaerban,,,,,0,,0,0,0,0,0,@@0889ac7d0dcd3ed936c4b66f278ba0dc5c2205c4c1c6347f621cab7557da0777,0
112,,0,0,0,,3,,,/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=693631605&username=@@fc10d08dacfb98906a3b04695998ae31c8356a36ffd13f155074e916a2602ea4&skey=@crypt_66beaad_7489847fe7bbe92e5ce6e72039801ce8,0,0,,0,[],【飞】浙大MBA跨届校友群,0,FZDMBAKJXYQ,feizhedaMBAkuajiexiaoyouqun,,,,,0,,0,0,0,0,0,@@fc10d08dacfb98906a3b04695998ae31c8356a36ffd13f155074e916a2602ea4,0
